Freq.,T,R,V
2.0,25.392923214132004,28.432170893000556,2.6979598351949696
2.0083333333333333,8.040267500125674,8.469976622243962,34.46678980220454
2.0166666666666666,35.19154189988653,18.4369742423625,34.949107234710716
2.025,17.95262682011129,22.74617620664751,52.899904330024576
2.033333333333333,33.35274941032551,46.634695300687774,20.088582142572363
2.0416666666666665,52.37793680302857,94.39703358065461,76.00129596366064
2.05,9.638319166028822,37.272335448361765,32.030250386354275
2.058333333333333,36.55483220290672,37.39408906851233,47.061419600052936
2.0666666666666664,7.6220367317447435,43.7197119395814,14.5477021126351
2.075,60.19180299883984,8.481705044858822,23.553828238064927
2.0833333333333335,1.7490312485239565,48.70941016088395,5.469051940317775
2.091666666666667,12.857349303380962,35.34065916593685,75.24476786291444
2.1,35.304764424293566,25.629228836635534,36.83204230069373
2.1083333333333334,12.522506816877502,40.26010891545294,64.34136095629782
2.1166666666666667,37.9539583980248,38.11325934214181,25.000923615766787
2.125,11.365005340822648,37.31216068276499,33.231818370395715
2.1333333333333333,25.342865972631913,44.58074883140864,53.29550181977392
2.1416666666666666,54.383347255541516,32.76197511054196,7.0175982945526645
2.15,40.473751285913266,41.173868878721,37.879251326640905
2.158333333333333,28.5913276986046,22.873818233324798,78.98699693711094
2.1666666666666665,46.5666310804238,14.115301464029924,14.13412674882666
2.175,41.971351604953774,55.46080657057983,16.003820673016314
2.183333333333333,5.278328631675889,51.4778722476503,32.3086059529456
2.1916666666666664,19.7831890855981,27.555154738809595,32.9425941084757
2.2,37.97305313149918,48.17978627772814,53.11518726183522
2.2083333333333335,28.678917423965558,30.04665890377666,21.255426776975064
2.216666666666667,18.50861241262149,50.03604187906511,16.168739580331
2.225,46.66539911195113,24.235939952128813,11.122731970206845
2.2333333333333334,23.75544828736863,16.793866543444363,51.33721633980568
2.2416666666666667,8.670602492966502,11.69212008726831,40.00179037579016
2.25,48.3957919940896,33.50982365911359,39.085870934168405
2.2583333333333333,34.89394767487649,26.813302874096998,28.058789426592686
2.2666666666666666,44.08630385996304,26.250105980134595,33.968733099866476
2.275,11.473718903867987,22.662208045001993,9.245916078807873
2.283333333333333,38.89058282935794,12.905943776506051,21.201850571870253
2.2916666666666665,36.89035446934004,61.630760750609134,47.55631497220772
2.3,58.681910658476625,67.18317292370172,51.277294767806566
2.308333333333333,28.65254261287071,45.84940421699331,41.454099636492494
2.3166666666666664,25.319850736482238,43.46992110973953,38.14245510976427
2.325,22.670191161950253,28.165087301083382,34.5282146577602
2.3333333333333335,35.56265809110361,24.823056935827626,29.63512876676202
2.341666666666667,17.659461498883346,19.81960240971243,43.06301325494131
2.35,39.33759600576661,41.35207440498425,7.72768622122552
2.3583333333333334,35.124650448750806,34.3798354372992,41.57295581754369
2.3666666666666667,44.658599854073884,29.158429329196657,17.721321062416152
2.375,29.5495106727345,15.299728223232428,25.335881070160195
2.3833333333333333,18.189804547364762,40.919275826913506,23.593902949495327
2.3916666666666666,26.412226745340334,54.43218310285736,38.36744471726407
2.4,52.860633652179196,31.20843905523476,35.70970642653941
2.408333333333333,23.471482979055363,13.697792219563341,88.70559650667708
2.4166666666666665,56.10633141637288,75.66740313684244,54.710303854355196
2.425,18.447732602179823,30.89115187634165,38.9286198699555
2.433333333333333,40.669348245860895,14.897873534225004,75.87131084063658
2.4416666666666664,21.672147898858025,21.498442016702786,32.485650206726504
2.45,36.45592265585076,44.6927644261005,30.59549530033296
2.4583333333333335,4.366760625988504,27.432535220784377,9.376278757261124
