Time,T,R,V
0.0,-0.058132138366216175,-0.06266924353041525,-0.012146251288679948
0.0025,-0.06956444594982099,-0.035384583815421325,-0.0014082687997718512
0.005,-0.0787900532611033,-0.008919240392181038,0.008973113397538464
0.0075,-0.08497633783299549,0.01499347905011739,0.01825122119328386
0.01,-0.08744444943331296,0.034854778275277304,0.025834069869560338
0.0125,-0.08572360007691456,0.04950590673689032,0.03132546034917546
0.015,-0.07959343748177285,0.058206702773052746,0.03454851046383516
0.0175,-0.06911096099938037,0.06068159794318053,0.03555014000508235
0.02,-0.054619441306453624,0.05713010786565788,0.03458658958275801
0.0225,-0.036738025939768756,0.04820159548876891,0.03209157825693624
0.025,-0.016332065602425817,0.03493682230289418,0.028630072823875044
0.0275,0.0055344169006217485,0.01868128995975591,0.024841746747006118
0.03,0.027661374410998713,0.0009774308280680586,0.021378966296837203
0.0325,0.048786607198539125,-0.01655581942922464,0.01884450189908939
0.035,0.06766606894153762,-0.03234674308627898,0.017734103145941565
0.0375,0.08315524506420406,-0.04498847006048027,0.018388609242623512
0.04,0.09428604222800681,-0.053341788148802596,0.020959437589415424
0.0425,0.1003338218485566,-0.05661571492481349,0.025390174121727463
0.045,0.1008697903349595,-0.05442025744630734,0.03141567360816454
0.0475,0.09579488844029937,-0.04678801256145554,0.038578673385893124
0.05,0.08535253994012432,-0.03416368897833859,0.04626254168274268
0.0525,0.07011904250156553,-0.017363071613171074,0.0537375291782435
0.055,0.050971912021379996,0.0024947874989886,0.06021686466742962
0.0575,0.02903801816483059,0.024076447279902678,0.0649183078143846
0.06,0.005624764635385351,0.04593688068084238,0.06712639417743098
0.0625,-0.01786122896181983,0.06662819622399699,0.06625060181575486
0.065,-0.04000258345575991,0.08480603544451774,0.06187502745996401
0.0675,-0.05946085789907246,0.09932579436858699,0.053795848170325844
0.07,-0.07506146347022387,0.10932178709732787,0.04204380194677001
0.0725,-0.08586805979601092,0.11426392859971927,0.026890069119297
0.075,-0.09124139426130223,0.11398833744834282,0.008835184265789256
0.0775,-0.09087859522019846,0.10870029920425713,-0.011418140517010194
0.08,-0.0848302641846308,0.09895012753872492,-0.03300623990524348
0.0825,-0.07349423703295642,0.08558445391256002,-0.05495674114222232
0.085,-0.057586492852499824,0.0696772215814598,-0.07624806438380106
0.0875,-0.038091267434579884,0.05244603327085782,-0.09587196224825573
0.09,-0.0161938644836227,0.035160413481940316,-0.11289475233750702
0.0925,0.006799151239149782,0.01904894317986584,-0.126513083618275
0.095,0.029546833737707102,0.005212094055449398,-0.13610055946491198
0.0975,0.05076179486867762,-0.005453041042006267,-0.14124227250913196
0.1,0.06929314665817055,-0.012310991884466991,-0.14175522779373947
0.1025,0.08419877809846903,-0.015025408743410205,-0.13769366782739711
0.105,0.0948020869124352,-0.013573730332762466,-0.12933938680317322
0.1075,0.10072942111937841,-0.008238671905913302,-0.11717815250186997
0.11,0.10192588268470931,0.00042211531612189405,-0.10186427035725891
0.1125,0.09864870479615725,0.011625317941062424,-0.08417606317074026
0.115,0.09143902214204047,0.02442599213284179,-0.06496555574780223
0.1175,0.08107439304850204,0.03779124663148231,-0.04510591815943555
0.12,0.06850579144578797,0.05067794288231613,-0.025440225740860876
0.1225,0.05478386654933136,0.06210867793445937,-0.006734848920939932
0.125,0.040979990570636025,0.0712406344193667,0.01035968024340227
0.1275,0.02810792783355826,0.07742258057260143,0.02533812237310953
0.13,0.017051840816690544,0.08023631696328769,0.03785887213564647
0.1325,0.008505810339526215,0.07952011007498709,0.047750585403877874
0.135,0.0029291301251979573,0.07537302761361343,0.05500732507530861
0.1375,0.0005204102963325093,0.06814049234887459,0.05977323487427481
0.14,0.0012120829888521692,0.058382698634092005,0.0623184169417863
0.1425,0.004685355220578648,0.04682869624680971,0.06300820375196592
0.145,0.01040411624437994,0.0343198634076467,0.06226834911201999
0.1475,0.017664894616345624,0.021747108968220297,0.060548802366325295
0.15,0.0256587800387605,0.009986430777257737,0.05828867481474742
0.1525,0.033540364702207635,-0.00016259386674686974,0.05588477206353094
0.155,0.04049828173078181,-0.008031181562380056,0.053665676979038145
0.1575,0.04582185834967989,-0.013125028803438273,0.051872861097531114
0.16,0.0489587604382534,-0.015154635812325712,0.05064972018161903
0.1625,0.04955925297395774,-0.014050621954940386,0.050038817545313745
0.165,0.04750377755496493,-0.009963488484162676,0.04998702180377669
0.1675,0.042911868729298946,-0.0032483793120145254,0.05035768520176773
0.17,0.03613189190320145,0.00556359796525196,0.05094855958395576
0.1725,0.027712573509875722,0.015805067510739804,0.051513815786963256
0.175,0.018358693840688754,0.0267200166797768,0.051788335212560085
0.1775,0.00887451698725459,0.03751586620134183,0.05151238551233336
0.18,9.944915127277435e-05,0.04741632354507203,0.05045487129117998
0.1825,-0.007159022407242468,0.05571146306011907,0.04843355176801043
0.185,-0.012189892600225837,0.06180181414748697,0.04533091886472694
0.1875,-0.014435726993028336,0.06523378022649232,0.0411048039090828
0.19,-0.013537921360511861,0.06572440935199272,0.03579319826776624
0.1925,-0.009366730994247117,0.06317433624482406,0.029513200983500743
0.195,-0.0020338736540735287,0.057668555239919074,0.022454414400089315
0.1975,0.008113129082488858,0.04946550452515338,0.014867469754498411
0.2,0.02051429868390302,0.038975688795959064,0.007048656839741767
0.2025,0.034436315293530105,0.026731692974471193,-0.0006781605256329328
0.205,0.04902430324236135,0.013351907847080345,-0.007981046955459935
0.2075,0.06336226430034257,-0.0004994237627809355,-0.014539599658960345
0.21,0.07653753751787001,-0.014153133597116797,-0.020063407441288546
0.2125,0.08770443125705384,-0.02697440778226891,-0.024308265205745475
0.215,0.0961423174628327,-0.038398055541201084,-0.027089254553681476
0.2175,0.10130398227454147,-0.047957798080128386,-0.028290054469099813
0.22,0.10285084449929964,-0.055308109157144215,-0.02786812241952751
0.2225,0.10067271408318891,-0.0602377029930805,-0.025855665027450198
0.225,0.0948909784646176,-0.06267435084879731,-0.022356579792715832
0.2275,0.08584537705394639,-0.06268127379436245,-0.01753977894709954
0.23,0.07406575221605063,-0.0604458692504404,-0.011629490858745659
0.2325,0.06023125407181667,-0.05626195274163492,-0.004893265220564143
0.235,0.04512034463563587,-0.05050701224178775,0.002371518195271624
0.2375,0.029555532439015066,-0.0436161680615276,0.009851820527547208
0.24,0.014347034277827181,-0.03605460342900867,0.017233013054307703
0.2425,0.00023949517128707496,-0.028290185642095348,0.02421214265841227
0.245,-0.012134483000556173,-0.02076784852060348,0.030509805268855945
0.2475,-0.02229090864752057,-0.013887073459636743,0.035880175564048246
0.25,-0.029918835636506855,-0.007983512254461155,0.04011888881691691
0.2525,-0.03489144277343533,-0.0033154654179947726,0.043068618229603686
0.255,-0.03726358950704774,-5.559002100497423e-05,0.04462232865470999
0.2575,-0.03725670117030011,0.0017121159694415175,0.044724307413460215
0.26,-0.03523274471192961,0.0019903011401910834,0.043369169531355806
0.2625,-0.03165978272204535,0.0008617172467040047,0.04059910514141518
0.265,-0.027072090277450365,-0.001521163798012907,0.03649968048352237
0.2675,-0.022028057482417873,-0.00494954655583399,0.031194522415632166
0.27,-0.017069074921224035,-0.009173819529748476,0.024839212911675342
0.2725,-0.012682326041777098,-0.013920246942762076,0.017614699094608225
0.275,-0.009269925950132887,-0.018907939876363817,0.009720491000839531
0.2775,-0.007126202126554744,-0.023865259427730007,0.0013678786261910496
0.28,-0.006424171591840055,-0.02854488869242714,-0.0072266434095953425
0.2825,-0.007211498060743821,-0.032736912403762385,-0.015847597072506124
0.285,-0.00941547713974891,-0.03627935598536195,-0.02428627900304036
0.2875,-0.012855956036453056,-0.039065754790591566,-0.03234597786652013
0.29,-0.01726459301558976,-0.04104944686593768,-0.03984659785532551
0.2925,-0.022308532056975902,-0.042244408125526614,-0.04662865307324623
0.295,-0.027616423668448044,-0.04272257818247338,-0.05255660961092358
0.2975,-0.03280475992192121,-0.04260775961654901,-0.05752155977796446
0.3,-0.03750269078654165,-0.04206631412718149,-0.0614432176829164
0.3025,-0.04137381679039687,-0.04129502544892119,-0.06427122854352053
0.305,-0.04413386775959762,-0.04050664860216328,-0.06598578688419557
0.3075,-0.04556363205857439,-0.03991381290941432,-0.06659756187237473
0.31,-0.04551694882421397,-0.03971208437287906,-0.06614693180372762
