Time,T,R,V
0.0,0.0833378012899051,-0.1814275311538582,-0.035894249450593746
0.0025,0.07375578894060345,-0.19863283912731897,-0.03994844679041197
0.005,0.059960010138070494,-0.2142145547196523,-0.04475176103214502
0.0075,0.0430178803997602,-0.22746059182736095,-0.049671254823463906
0.01,0.024214677190032584,-0.23768159887464552,-0.05403609445832581
0.0125,0.004954198814952974,-0.24424738165704182,-0.057203169982669805
0.015,-0.013348881590661013,-0.246623108324127,-0.05861930900123408
0.0175,-0.029376321083532757,-0.2444031156885726,-0.05787421372543131
0.02,-0.042004728836089154,-0.23734009177890508,-0.0547391873073675
0.0225,-0.05038737448054168,-0.22536753464214188,-0.0491881063673829
0.025,-0.05401309797919314,-0.2086136847749264,-0.04139880884995005
0.0275,-0.05273798823006609,-0.18740558514672154,-0.03173493805021262
0.03,-0.04678778646245852,-0.16226251013506074,-0.02071013916157555
0.0325,-0.03673139890639354,-0.13387868119231788,-0.008938170813129583
0.035,-0.02342826391752421,-0.10309590142099827,0.002926183936899709
0.0375,-0.007954412256893646,-0.07086743704731346,0.014249666884176197
0.04,0.008486288786115247,-0.0382150946268423,0.024480502652728223
0.0425,0.024658140601432725,-0.006181937402695221,0.033199974383057905
0.045,0.0393888836572706,0.024216588880031736,0.0401606329252305
0.0475,0.05165651535267902,0.05204021902083023,0.04530743183639103
0.05,0.060660852930099395,0.07646729434077573,0.048779706840126474
0.0525,0.06587451259619422,0.09683150297185988,0.050893742427998045
0.055,0.06706986962146078,0.11264984251579213,0.05210751960215884
0.0575,0.0643207051183303,0.12364031243192766,0.0529709445704482
0.06,0.05797944168113187,0.1297285375591115,0.05406625922269116
0.0625,0.04863292859770245,0.13104325827299687,0.0559442993409498
0.065,0.037041479854936436,0.12790134029976297,0.05906270488909333
0.0675,0.024067147725637093,0.12078360450279751,0.06373205617060289
0.07,0.010597928257211663,0.11030330787564063,0.07007522043244911
0.0725,-0.0025253080909034414,0.09716948653291403,0.07800400750686809
0.075,-0.014572881317151806,0.08214757842646705,0.0872156581312109
0.0775,-0.0249761468010178,0.06601977147630486,0.0972098685449547
0.08,-0.03335940905967286,0.04954738015555449,0.10732515660946403
0.0825,-0.03955198989250618,0.03343726185502561,0.11679157244369065
0.085,-0.04358045382716985,0.018313875676760478,0.12479521649864367
0.0875,-0.045642851703800336,0.004698099877826583,0.1305488926377297
0.09,-0.04606847030375905,-0.007006597549075536,0.13336259905770642
0.0925,-0.04526782505617015,-0.016520555941247607,0.13270750531803152
0.095,-0.043678394616377375,-0.023687278729626615,0.12826758699747312
0.0975,-0.04171180848469705,-0.028466538810825417,0.11997414553088136
0.1,-0.03970785246152125,-0.030922322586046522,0.10801993587316466
0.1025,-0.03789979523172857,-0.031206896915988106,0.0928514248174032
0.105,-0.036394254698280386,-0.02954236917491524,0.07513964594195577
0.1075,-0.03516724602449297,-0.02620109585696961,0.05573202769768515
0.11,-0.03407634235549991,-0.02148619446346341,0.03558927595305873
0.1125,-0.03288720284255591,-0.015713246121168215,0.015712736456798458
0.115,-0.03131124501677969,-0.009194064252649696,-0.0029314765042522738
0.1175,-0.029050103408195867,-0.002223169204423887,-0.01948500067778594
0.12,-0.02584183313240057,0.004932630582307297,-0.03326010377226142
0.1225,-0.0215036510549657,0.012041377784686119,-0.043787485618769224
0.125,-0.015966372595024193,0.018909857178348508,-0.050844920084263105
0.1275,-0.009296561870113388,0.02538444450763211,-0.0544643701074486
0.13,-0.0017036811122213748,0.03134926179094799,-0.05491714200603864
0.1325,0.006468923480187925,0.03672209817794214,-0.05267861882995786
0.135,0.014768681531430919,0.04144863645717404,-0.04837594884195753
0.1375,0.022671942339878057,0.04549557944328944,-0.042723598004746725
0.14,0.029631998366246703,0.04884329982578265,-0.03645276544371732
0.1425,0.035132286862993925,0.05147864227770909,-0.030241208633527947
0.145,0.03873942897248522,0.05338848663125971,-0.02464997957330096
0.1475,0.040150652593195196,0.05455463321225375,-0.020072936858362707
0.15,0.03923057593761655,0.05495049279769349,-0.016703726956799263
0.1525,0.03603326767185803,0.05453995141112576,-0.014523325143084851
0.155,0.03080686168095186,0.053278633424362544,-0.013309335537532661
0.1575,0.023979662609734664,0.05111760746756128,-0.01266624002444242
0.16,0.01612847491448925,0.048009374934641226,-0.012073838179125043
0.1625,0.007931650350135253,0.043915761623585084,-0.010949410500280048
0.165,0.0001109047696742967,0.038817115119787214,-0.00871782032797565
0.1675,-0.006632849490367353,0.032722013537615474,-0.004882966363114538
0.17,-0.011683696331918137,0.02567653698525271,0.0009062171807550499
0.1725,-0.01456882101022118,0.017772063387558507,0.008801619138988172
