Time,T,R,V
0.0,-0.06552762347377938,0.04953065911634789,0.049284052047022686
0.0025,-0.05955553121835599,0.05472891780793772,0.046690813817084155
0.005,-0.04928758728153774,0.0591598592937205,0.038789121414366155
0.0075,-0.03537495765079498,0.06189541283481448,0.02592316411583203
0.01,-0.018750524006330965,0.062146140591451786,0.008865785821713127
0.0125,-0.000563090659594715,0.059330007664669566,-0.011239816465810615
0.015,0.01790509513603405,0.05312215954381018,-0.0329704115477734
0.0175,0.03533144971019369,0.04348186677737475,-0.054737416504686075
0.02,0.050449939466223365,0.030654825153634584,-0.07491616530469386
0.0225,0.062144625220948976,0.015151144575731051,-0.0919787217573317
0.025,0.06953299442375507,-0.0022985676276997603,-0.10461889931148752
0.0275,0.07203296690681668,-0.02080480213560839,-0.11185884592650207
0.03,0.06940865804283036,-0.039392779120209845,-0.11312817408159774
0.0325,0.06179153143414604,-0.057081577521659065,-0.10830901676000285
0.035,0.04967535473106432,-0.0729619154618954,-0.09774335458129361
0.0375,0.03388525496883048,-0.08626602757970334,-0.08220222325608041
0.04,0.015523016892077596,-0.09642393852560716,-0.06281968564095967
0.0425,-0.004107552948961226,-0.1031017577719051,-0.0409974515618824
0.045,-0.023589979605508515,-0.10621929090409364,-0.018288490752505358
0.0475,-0.041492960378486266,-0.1059461208878299,0.0037303010116997905
0.05,-0.056469895485651254,-0.10267719087572083,0.023585497901984186
0.0525,-0.06735322445038974,-0.09699065201608985,0.04002384563733059
0.055,-0.07323707563191577,-0.08959217706451797,0.05210857099985964
0.0575,-0.07354257228743113,-0.08125096544338634,0.05928748703162644
0.06,-0.06806135408851462,-0.07273320009621037,0.06142761815560565
0.0625,-0.056974378559617775,-0.0647387295871839,0.05881402614085727
0.065,-0.04084475492538574,-0.057846256665748934,0.05211362994903498
0.0675,-0.020585115690182485,-0.052471378040365446,0.04230780531939048
0.07,0.0025982705325981897,-0.04884053836505306,0.03060016330587398
0.0725,0.027280910985992914,-0.046982461079365836,0.018307918179815724
0.075,0.05191002821758759,-0.04673704158041778,0.0067464981580906
0.0775,0.07490311269910749,-0.04778017773998574,-0.0028825681234262894
0.08,0.09474865818720395,-0.049661700939869255,-0.009590958121837424
0.0825,0.11010256102068126,-0.051852566215986856,-0.01268184572941554
0.085,0.11987400214010446,-0.05379683894878868,-0.01180097678499088
0.0875,0.12329536466351865,-0.054963815729185295,-0.006956839460186183
0.09,0.11997181579880216,-0.05489583623306135,0.0014909854508117228
0.0925,0.1099075243084276,-0.053247940465950015,0.012873417040496736
0.095,0.09350700279155477,-0.04981642801594047,0.026278969552697012
0.0975,0.071551657565903,-0.044554484909231584,0.04063979816264622
0.1,0.045153195082,-0.03757424715684698,0.0548286577690644
0.1025,0.015686973606927647,-0.029135853251863714,0.06775799587579942
0.105,-0.015290386631721074,-0.01962509429254373,0.07847245130522702
0.1075,-0.04613388625345361,-0.009522111916859284,0.0862268499480236
0.11,-0.07520768171495021,0.0006358414096220635,0.09054328582847107
0.1125,-0.100981214423441,0.01029430963834285,0.09124290101210351
0.115,-0.12211804120094401,0.018920990591490012,0.08845033828411102
0.1175,-0.1375520048759257,0.026041656853415734,0.08257131775389832
0.12,-0.14654624271752456,0.031270305726872026,0.07424615909789692
0.1225,-0.14873165810442143,0.03433190415584557,0.06428412653079418
0.125,-0.14412280273435535,0.03507685944798887,0.05358503861932755
0.1275,-0.13311054730670716,0.03348709312959915,0.04305553279957457
0.13,-0.11643236683141363,0.029674249320794727,0.033527636479819295
0.1325,-0.09512244152577684,0.023871073249180565,0.025686867642218898
0.135,-0.07044499040058325,0.01641731459015851,0.020016024716735678
0.1375,-0.04381523784334391,0.00774163366105498,0.01675924041990811
0.14,-0.016713105032943276,-0.001659069885522397,0.015908923362833904
0.1425,0.009404921817674963,-0.011241690743348444,0.017216079394693114
0.145,0.03319028387357546,-0.02043939781692107,0.0202223880533871
0.1475,0.053478075220695864,-0.028683976755938603,0.02431049770739744
0.15,0.06934952840185325,-0.035427756581304065,0.028767462028882373
0.1525,0.0801777142791651,-0.04016506479053638,0.03285519851715116
0.155,0.08565404770763882,-0.04245325651445244,0.0358813866914676
0.1575,0.08579446102732,-0.041933322636005986,0.03726436483785537
0.16,0.08092542708762092,-0.038349901890888924,0.036586300312928505
0.1625,0.07165129588541776,-0.03157022827810617,0.033630118999790966
0.165,0.0588055707730574,-0.021601183160243637,0.028397262006011156
0.1675,0.04338971726685162,-0.008603251602776533,0.021105139571937725
0.17,0.026503809196929438,0.007100127304653997,0.012165005550796137
0.1725,0.009273730436017912,0.025019509276513446,0.0021427130779840416
0.175,-0.007220256634633046,0.044504384778892674,-0.008293719180218916
0.1775,-0.02200899292043795,0.06475757764630291,-0.018434724299182307
0.18,-0.0342898996687146,0.0848601073013075,-0.02759238267885015
0.1825,-0.04346918228951968,0.10380683196560753,-0.03516050823952974
0.185,-0.049188479038810885,0.12055232015211882,-0.0406663640203457
0.1875,-0.05133478803946157,0.1340654141873741,-0.04380962828343371
0.19,-0.05003367120556151,0.1433899428554577,-0.04448547811778584
0.1925,-0.04562686720146636,0.14770811377086257,-0.04279014517855339
0.195,-0.03863646995670423,0.146402375841064,-0.03900888806165394
0.1975,-0.02971867584571995,0.13911108584068513,-0.033587873743696435
0.2,-0.019610716581308734,0.12577321897156443,-0.02709283078072175
0.2025,-0.009074938809017878,0.10665768055996962,-0.020158414091394107
0.205,0.0011559521271333713,0.08237351766383334,-0.01343291956473018
0.2075,0.010428694374146766,0.05385846794274682,-0.007523257307115562
0.21,0.018211015918497605,0.022344750831662485,-0.0029449254967424472
0.2125,0.02412233011215652,-0.010697301575129721,-8.115192362496939e-05
0.215,0.02795185444760639,-0.043635392767926204,0.0008455483507048854
0.2175,0.02966339110832819,-0.07476708405398834,-0.00021267900680918485
0.22,0.029386995615667003,-0.102421677191273,-0.0031303412245848213
0.2225,0.02739869913699487,-0.12506539684383813,-0.007624608272638898
0.225,0.024090274274157213,-0.14140244866415244,-0.013284215376915914
0.2275,0.019931687181624816,-0.15046443393032202,-0.01960841447668842
0.23,0.015429318524441937,-0.1516811146538949,-0.026052370771838064
0.2325,0.011083236748920177,-0.14492663107158876,-0.032074974805927976
0.235,0.007346762291273443,-0.13053691047243976,-0.03718497241679662
0.2375,0.004591281783559825,-0.10929605706060656,-0.04098159567169395
0.24,0.0030787849517650684,-0.08239182077906246,-0.04318646927851044
0.2425,0.0029439458818233655,-0.05134262410099705,-0.04366440572623161
0.245,0.004186807436622418,-0.017900882269180546,-0.042431707151548204
0.2475,0.0066763119916201635,0.016060708775078644,-0.03965167099541192
0.25,0.010164114246879295,0.04867179290269739,-0.03561805642013566
0.2525,0.014307370820229322,0.07818693227601467,-0.03072822203032665
0.255,0.018698577836663583,0.103099073266093,-0.025448418941161538
0.2575,0.02290006258960499,0.12223544026912074,-0.020274261905749942
0.26,0.026480456378950537,0.1348287019346059,-0.01568967282928646
0.2625,0.02905039621199309,0.14055815300459318,-0.012127587263492308
0.265,0.030294821806644796,0.13955799696886273,-0.009935450237061792
