Time,T,R,V
0.0,0.015051927843327418,-0.035404039525892016,0.0013857038741413637
0.0025,0.009893893310688566,-0.04075864434309908,0.010911453576545655
0.005,0.005612273813559911,-0.04602643491277529,0.023161474694349177
0.0075,0.0023122255363915117,-0.05049942885987766,0.03759101347173966
0.01,5.221353770791307e-06,-0.05346280256595927,0.053415807890039226
0.0125,-0.0013843588296030798,-0.054271023755599584,0.06966152834719079
0.015,-0.0020037474566238717,-0.05241931769475071,0.08523085264055084
0.0175,-0.002049213143114523,-0.04760370026760877,0.09898312704472363
0.02,-0.0017389431538902046,-0.039763782274072415,0.10982041163699943
0.0225,-0.0012844304521043306,-0.029104050702820874,0.11677306691298342
0.025,-0.0008635820039918432,-0.01609123307370894,0.11907797017573281
0.0275,-0.0005985942975165729,-0.0014274824946172344,0.11624296429213617
0.03,-0.0005411443090444565,0.013998705288396364,0.10809219734585314
0.0325,-0.0006666677350156564,0.02917990955918306,0.09478852119610069
0.035,-0.0008785187421908744,0.04306991433671086,0.07683095205311351
0.0375,-0.0010217260035123978,0.0546697227553084,0.05502720068745103
0.04,-0.0009049894684153545,0.06311201835908686,0.030443283154589933
0.0425,-0.0003286130267837878,0.06773667663551855,0.0043340549747670825
0.045,0.0008846587079664621,0.06815062233961781,-0.021939981732976045
0.0475,0.0028593554399681245,0.06426661358736656,-0.04700319272680115
0.05,0.005641074344164078,0.05631730187047709,-0.06955572212853484
0.0525,0.009177578053265871,0.04484301484854022,-0.08845792696902725
0.055,0.013309775831149754,0.030653953580143806,-0.10280207936679266
0.0575,0.017774225984393873,0.014769692246390818,-0.11196619704977677
0.06,0.02221765296093712,-0.0016591749414882496,-0.11564637901679413
0.0625,0.026222733948925388,-0.017440848383528607,-0.11386580278845539
0.065,0.029343199534393787,-0.03143620583294317,-0.10696042726660228
0.0675,0.03114523379656603,-0.04264898863540935,-0.09554327887810252
0.07,0.03125136198065763,-0.05030481821181015,-0.0804508248294841
0.0725,0.02938256646429966,-0.05391249714789352,-0.06267622400230133
0.075,0.025394329881195346,-0.0533025317400336,-0.04329509420418844
0.0775,0.019302685454406575,-0.04863972103496642,-0.023389785984720232
0.08,0.011297135439495187,-0.04040882592441823,-0.003977994917605698
0.0825,0.0017384161916760214,-0.029374573813863544,0.014049091918668604
0.085,-0.0088595544691394,-0.016519377808819753,0.029974960671242872
0.0875,-0.01986273817460193,-0.002963973987561589,0.04328943206715306
0.09,-0.030562782920943117,0.010122446801746104,0.05370251490251961
0.0925,-0.04023202086355621,0.02161522766130244,0.0611406883064732
0.095,-0.04818309667091218,0.03052278859600488,0.06572728518055482
0.0975,-0.05382805217272281,0.03606361145835666,0.06774985822165253
0.1,-0.05673153969843294,0.03772559751822971,0.06761829640813606
0.1025,-0.05665317151024781,0.03530326345429955,0.06581796147297353
0.105,-0.05357481873347341,0.028910131566942627,0.06286220641346206
0.1075,-0.047709888401844425,0.01896574901081315,0.05924833600287088
0.11,-0.03949313034225992,0.006158859451076026,0.05542042299224016
0.1125,-0.0295512244065533,-0.008609828364734094,0.05174148334777073
0.115,-0.018656121608126696,-0.024300236560516532,0.048476440473286746
0.1175,-0.007664703119342302,-0.03981470133316089,0.04578618329159796
0.12,0.0025503691745197054,-0.05408216932123117,0.04373195687760271
0.1225,0.011172833052864959,-0.06613801626903486,0.0422884161323665
0.125,0.017511852453239656,-0.07519324763201679,0.04136300115749546
0.1275,0.021061841471447143,-0.08068789729051047,0.040818908405523
0.13,0.021547715360771772,-0.08232489959046684,0.04049885382111508
0.1325,0.018951367171734276,-0.08008243589171253,0.04024704052219699
0.135,0.013516732685991842,-0.07420459455085844,0.03992721219474757
0.1375,0.005732631758785171,-0.06517197224789649,0.03943532851570477
0.14,-0.003705497933774059,-0.0536554330448319,0.038706158687341154
0.1425,-0.013951998983572977,-0.0404574997269643,0.037713864720100264
0.145,-0.024080923511343055,-0.026446682772834924,0.03646735122977703
0.1475,-0.033163650686006386,-0.012490399092521748,0.0350017186709044
0.15,-0.040347605279811065,0.0006080169063883731,0.03336751677112029
0.1525,-0.0449293156820313,0.012163321639637086,0.03161962364578749
0.155,-0.04641546720922803,0.021649509151214844,0.02980746994701461
0.1575,-0.04456658490858225,0.028725512118230417,0.02796800945465433
0.16,-0.039419438188254975,0.0332443327691126,0.026122354259981016
0.1625,-0.031286072896202576,0.03524596695598514,0.0242764084203454
0.165,-0.020729387662258254,0.0349358663838647,0.022425223213024134
0.1675,-0.008517204422948515,0.03265184119683334,0.02056023612427068
0.17,0.004441341040999944,0.028823143722001048,0.018678113782091665
0.1725,0.01717171021812882,0.023925932612046674,0.016789650774390645
0.175,0.028715705581327244,0.01843937031288715,0.01492711546465144
0.1775,0.03821204701515242,0.012806269068332744,0.013148589698476716
0.18,0.04496885895488887,0.00740152032099527,0.01153820519604653
0.1825,0.048521827963787095,0.0025105978291433675,0.01020169507219175
0.185,0.04867301769131644,-0.0016806840513035133,0.009257294481733229
0.1875,0.045506994139305264,-0.00508513741642162,0.008822667161957589
0.19,0.03938287324917928,-0.007702976808991255,0.00899912717009824
0.1925,0.030902983332506205,-0.009602429977888502,0.00985489384276832
0.195,0.02086085437044219,-0.010894907487644103,0.011409401678849362
0.1975,0.01017302775551905,-0.011707852766258341,0.013620743647952285
0.2,-0.0001994321036566311,-0.012158464776440132,0.01637813910829015
0.2025,-0.009332969477763943,-0.012331235174343655,0.019500895955746958
0.205,-0.016420073550013216,-0.012261707072543395,0.022744717457364682
0.2075,-0.02083760883730796,-0.011928105889015198,0.02581544757515771
0.21,-0.022199138972685266,-0.011251596037447848,0.02838953218961925
0.2125,-0.020386851341297394,-0.010104973038044729,0.03013968488867208
0.215,-0.01556047130997401,-0.00832870329734753,0.030763572802723873
0.2175,-0.008142550946147624,-0.005752460191241477,0.03001285928377576
0.22,0.0012184477766137793,-0.0022197465287636603,0.027719717259495114
0.2225,0.011703959409753549,0.0023871105990733083,0.023817996190584695
0.225,0.022395103101914685,0.008124332771486414,0.018356593493906455
0.2275,0.03235039235974979,0.014968923611586873,0.01150322352209446
0.23,0.04068469113091743,0.022807764358947758,0.0035376393465184233
0.2325,0.04664271012222887,0.0314348924601613,-0.0051656348674551066
0.235,0.049660887336552634,0.040557483028956995,-0.01416395748737275
0.2375,0.04941257259096044,0.04981021189759754,-0.022980522554722705
0.24,0.04583293644934886,0.05877687934024901,-0.031142708689767002
0.2425,0.039121812505551495,0.06701749096596513,-0.03822135882347699
0.245,0.029724597621371425,0.07409848916129697,-0.04386728823019083
0.2475,0.018293207896313182,0.07962354844223948,-0.04784144144471579
0.25,0.005630755409727676,0.0832623123604097,-0.050035604318374685
0.2525,-0.0073750705384228185,0.08477465559769236,-0.0504813909216741
0.255,-0.019824073343586122,0.08402847711293149,-0.04934629708736668
0.2575,-0.03087489029708335,0.08100962346779578,-0.04691684539344991
0.26,-0.03980963399278534,0.07582324574055672,-0.04357012289716627
0.2625,-0.04608658647768436,0.06868664012066143,-0.0397362069502411
0.265,-0.04937686236519179,0.05991434099911438,-0.03585496369210222
0.2675,-0.04958244837448604,0.049896860820919924,-0.03233138214156711
0.27,-0.046834706125405044,0.03907494899046983,-0.02949389518444471
0.2725,-0.04147413919137679,0.027911534532621123,-0.02755999412793559
0.275,-0.0340138213056738,0.016863604897869897,-0.026612864224909105
0.2775,-0.025090221200752643,0.006356157357122808,-0.02659179599141074
0.28,-0.015406128167800709,-0.003239939708410248,-0.027297842905260897
0.2825,-0.00567090441245114,-0.011624783631437699,-0.02841471547708577
0.285,0.003456668767979666,-0.018580122561107505,-0.029543363465223117
0.2875,0.011418114042069253,-0.023973621696605166,-0.030247251537814317
0.29,0.017793561977143817,-0.027757009284780327,-0.030104124742106598
0.2925,0.022325825302705556,-0.029958897041949328,-0.028759216565559447
0.295,0.02492882303215507,-0.03067345274493153,-0.025974471051290592
0.2975,0.025680403035386296,-0.030046343239482524,-0.02166848686163991
0.3,0.024801022829906885,-0.028259450320614634,-0.01594255273451427
0.3025,0.022620973883644452,-0.025515792720810906,-0.009089287365962784
0.305,0.01953976757806974,-0.022025883194852797,-0.001581931314061182
0.3075,0.015981864317237884,-0.017996441709567743,0.0059558678549325875
0.31,0.012353080819692048,-0.013622014362503676,0.012798044759312918
0.3125,0.009001753555070206,-0.00907965755977344,0.018178335203226283
0.315,0.006188106254867119,-0.004526482280438352,0.02136162296784541
0.3175,0.004064338099116362,-9.955272807914415e-05,0.02171816726243249
0.32,0.002666814591605089,0.004082573201158515,0.01879385547647831
0.3225,0.0019205197478667526,0.007917470104491462,0.012369633007298375
0.325,0.0016547356447789855,0.011316427604291007,0.002503908072168537
0.3275,0.0016278668631216444,0.014202655278892092,-0.010447020570711946
0.33,0.001558519117087934,0.016510569316620774,-0.025833703588618306
0.3325,0.0011594438113073334,0.01818636126020596,-0.04274450924321644
0.335,0.0001708118506490989,0.019189774166954266,-0.0600615631789778
0.3375,-0.0016105156757381684,0.019496757478703084,-0.0765381038109275
0.34,-0.004308526125517921,0.01910247255692208,-0.09089162511592103
0.3425,-0.007954422768750937,0.01802400254337637,-0.10190552914988699
0.345,-0.01248287878236496,0.016302098931927977,-0.10853094682462738
0.3475,-0.017738198863114354,0.014001376747278752,-0.10998002221102965
0.35,-0.023489403436344862,0.011208541642764185,-0.10580234784627089
0.3525,-0.029452374554257758,0.008028475045803321,-0.09593737478178327
0.355,-0.035316541426113936,0.0045782879170253,-0.08073742299081431
0.3575,-0.04077319834670809,0.0009797441262637408,-0.060958245298496604
0.36,-0.04554247096506082,-0.0026492864447226123,-0.037716760863373756
0.3625,-0.04939617919963596,-0.006203491846823552,-0.012418347651178626
0.365,-0.05217435643176233,-0.009597946552388294,0.013341272543455351
0.3675,-0.05379391713257185,-0.012774164143562215,0.03789224196399492
0.37,-0.05424883969754994,-0.015703562444866953,0.0596158420139091
0.3725,-0.05360215574809986,-0.018387765781200865,0.07706882981659675
0.375,-0.051970915558079075,-0.020855491685789936,0.08909668105836957
0.3775,-0.049506041544667326,-0.023156145535872693,0.0949262945253003
0.38,-0.04636951276112735,-0.02535063579151372,0.09423023864274076
0.3825,-0.04271159010583201,-0.027500280770033348,0.08715684221782037
0.385,-0.038650768884615896,-0.029654962473585917,0.07432317065378867
0.3875,-0.03425883642078229,-0.031841857216149426,0.05677095781942322
0.39,-0.029552850563430124,-0.03405611033142246,0.03588862703530203
0.3925,-0.024495098625864728,-0.03625471042582072,0.01330537073290698
0.395,-0.01900122336857547,-0.038354560468802916,-0.00923437750555459
0.3975,-0.01295580256288519,-0.04023535751670604,-0.03000605897619991
0.4,-0.006233833451953343,-0.041747413793126124,-0.04743881643990214
0.4025,0.0012741115030552132,-0.04272402473890329,-0.06023720290960327
0.405,0.009635755459315587,-0.04299746755587834,-0.06748090201320658
0.4075,0.018852907649414257,-0.04241725204948831,-0.06869437867238458
0.41,0.02884197085814257,-0.0408688961975561,-0.0638808507749211
0.4125,0.039421583892812376,-0.03829130489146683,-0.05351791851282871
0.415,0.0503091888070195,-0.03469082101166106,-0.038515358108297516
0.4175,0.061127495091205464,-0.030150205337301075,-0.02013871094895286
0.42,0.07142088418871036,-0.024831178306519545,9.488841384486074e-05
0.4225,0.0806808464560621,-0.01896969541485138,0.02053994059383882
0.425,0.08837866019538948,-0.012863784505322728,0.03955464235453623
0.4275,0.09400279314604222,-0.0068544888488230055,0.055630907151145784
0.43,0.09709800056183093,-0.0013011674770789835,0.06751174359238533
0.4325,0.09730285903837686,0.003446966020681207,0.0742865541572982
0.435,0.09438253399095065,0.007080698548935136,0.07545686747880426
0.4375,0.08825392564178282,0.00935941011209262,0.07096758234947187
0.44,0.07900094097336757,0.010135694941611593,0.06120175499623922
0.4425,0.06687844103198698,0.009373502263368888,0.046940045613292465
0.445,0.05230433983375836,0.007157734473983492,0.02928888873642054
0.4475,0.035840297790789,0.0036939035102310455,0.009584011987710552
0.45,0.018162371416057508,-0.0007027263174158042,-0.0107221175499186
0.4525,2.3770383292701893e-05,-0.005628158347004798,-0.03017915208879646
0.455,-0.017787535263752766,-0.01061955971171174,-0.04745393126327531
0.4575,-0.034493269039236926,-0.015191882972123169,-0.06143221110198683
0.46,-0.04936819835944009,-0.018878353248315948,-0.07129886745847439
0.4625,-0.06177940872965914,-0.02127147732563183,-0.07659043270147374
0.465,-0.07121896266475544,-0.022061026565681322,-0.07721636228089625
0.4675,-0.07732803033762609,-0.021065549149320607,-0.07344822679046258
0.47,-0.0799113325043895,-0.018254381547517698,-0.06587883396689462
0.4725,-0.07894154242175165,-0.013757828355827265,-0.05535585504855373
