Time,T,R,V
0.0,0.040379241225664574,-0.02121900024876609,-0.06861678262759763
0.0025,0.03765310959735815,-0.01729026877913438,-0.07053954439127574
0.005,0.032114648173414286,-0.014239145753381763,-0.06784351981487244
0.0075,0.02410330342762249,-0.012225347210775592,-0.06084125660400583
0.01,0.01410735718767383,-0.011300949987626114,-0.05016959433407853
0.0125,0.00272564017987117,-0.011404545194878385,-0.0367308572887446
0.015,-0.009377704412462965,-0.01236581450132282,-0.021613990018201076
0.0175,-0.021521661142245897,-0.01392048488143187,-0.006002523346831412
0.02,-0.03305608369400965,-0.015734616586135855,0.008922771969148266
0.0225,-0.04340501056511147,-0.017436235712074487,0.022078396720596475
0.025,-0.05210231378576218,-0.018651532938964866,0.03256205598184263
0.0275,-0.05881718633341208,-0.01904229838472591,0.03971932002469082
0.03,-0.06336791106689657,-0.018341013324955916,0.0431879177549558
0.0325,-0.06572339499372186,-0.01638010942286746,0.04291656480020986
0.035,-0.06599300356286475,-0.013112339623515814,0.0391574481762758
0.0375,-0.0644061976248616,-0.008619952743327467,0.03243373680667794
0.04,-0.061284277376448655,-0.003111364797330578,0.023485568599441096
0.0425,-0.05700710652768842,0.003094814001843573,0.013199704622041637
0.045,-0.05197798221247241,0.009597314338828255,0.002529296244791931
0.0475,-0.04658981409495631,0.015949058802943582,-0.00758911631985942
0.05,-0.041195489264553034,0.02170009295558488,-0.01631421169320377
0.0525,-0.0360847632590802,0.026442647024268906,-0.0229675137672078
0.055,-0.03146928934097488,0.029854019703972688,-0.027084579887554687
0.0575,-0.027476551649782757,0.0317330176426557,-0.02844586913418636
0.06,-0.02415258577886976,0.03202613698994183,-0.02708528212024017
0.0625,-0.02147253650476811,0.030840507265394425,-0.023276364211775948
0.065,-0.01935739389272989,0.028441765715194113,-0.01749811398302172
0.0675,-0.01769472899417248,0.02523639321897067,-0.010384068184308221
0.07,-0.016360962479782686,0.021739498224309973,-0.002659696536604
0.0725,-0.015242664200185838,0.018530448330982958,0.004925977266077696
0.075,-0.014254594529484795,0.016199985402759857,0.011668274798698391
0.0775,-0.013352631377007363,0.015293397800101707,0.01696825482261171
0.08,-0.012540331354022872,0.016254865662714345,0.02038232640187047
0.0825,-0.011868585721303393,0.019378179852713423,0.02165601851974479
0.085,-0.011428578447454324,0.02476864117544648,0.020739381061806342
0.0875,-0.0113389603088826,0.03232009698346826,0.017783219224561768
0.09,-0.01172875037496121,0.041709833393263354,0.01311711924715063
0.0925,-0.012717907552845702,0.05241251699726676,0.007211849484654829
0.095,-0.014397740722867985,0.06373270286436657,0.0006300736400271033
0.0975,-0.01681332800004004,0.07485374558066404,-0.006029723813558042
0.1,-0.01994989785230189,0.08489942035827021,-0.012190705340188507
0.1025,-0.023724712843430702,0.0930033244401782,-0.017351155685201385
0.105,-0.027985434995763944,0.09838030371598155,-0.021129081513892024
0.1075,-0.03251529852911054,0.10039381879737234,-0.0232939918646556
0.11,-0.0370447373685284,0.098613368303808,-0.023783199569737727
0.1125,-0.04126847897320046,0.09285681634508738,-0.022701487668733793
0.115,-0.04486658496475389,0.08321366984417489,-0.020304567430357624
0.1175,-0.047527543493432876,0.07004691972126614,-0.01696826945552659
0.12,-0.04897133272730191,0.05397286353254134,-0.013146718389443762
0.1225,-0.04897039427734512,0.03582020843649176,-0.009323727706676756
0.125,-0.04736667415565756,0.016571546002846133,-0.0059622276285261995
0.1275,-0.04408328167482875,-0.002708165759188251,-0.0034566587591555076
0.13,-0.039129841365155064,-0.020950322014464062,-0.002092921096161951
0.1325,-0.032601215013796134,-0.037162139219231456,-0.0020196996102230373
0.135,-0.02466988916674229,-0.050500312536874474,-0.003233869010050721
0.1375,-0.015572896343451475,-0.06033276596554541,-0.005581318254826311
0.14,-0.005594610081997453,-0.06628339180885927,-0.008773057726229893
0.1425,0.004952919597018685,-0.06825611422462179,-0.012415016044558727
0.145,0.01575027134345691,-0.06643636882509088,-0.016048633534538923
0.1475,0.02648981138724052,-0.06127001215693296,-0.019198334318047607
0.15,0.03689212725573867,-0.05342159200270703,-0.021421302058949314
0.1525,0.04671851455001238,-0.04371565292979712,-0.02235475452813446
0.155,0.05577876018339584,-0.03306616822340619,-0.021756129208153
0.1575,0.06393398695660607,-0.022400155715175316,-0.019532235188681257
0.16,0.07109484573203884,-0.012581968197852058,-0.015754436078382682
0.1625,0.07721580757595534,-0.004344614320788498,-0.010658212005274541
0.165,0.08228667084407167,0.0017662206430775354,-0.0046268888934849215
0.1675,0.08632262106150843,0.0054309573904890215,0.001839210905726135
0.17,0.08935424404987459,0.006574761831697951,0.00816558395494403
0.1725,0.09141879225907616,0.005364880150126919,0.013754586273084974
0.175,0.092553755711999,0.002187369098365464,0.018040163059711515
0.1775,0.09279342352961989,-0.0023943108052013433,0.02054134159191313
0.18,0.09216868350223087,-0.007694851416225649,0.020909612656339217
0.1825,0.09070984730689126,-0.01297167444753387,0.018965815284305937
0.185,0.08845186166535643,-0.01749273747000112,0.014723024630004956
0.1875,0.08544092124709182,-0.020601637173647675,0.008393146012349455
0.19,0.08174127851482087,-0.021774468944130262,0.00037633362406167117
0.1925,0.07744097629236389,-0.020663774976011812,-0.008766144443611524
0.195,0.07265532102856183,-0.017126179938670487,-0.01835351484260099
0.1975,0.06752716073470326,-0.011231849955627718,-0.027638216210542254
0.2,0.06222340596480374,-0.0032555712158871372,-0.03586536157541952
0.2025,0.056927694455890764,0.006349125743269732,-0.04233395901188445
0.205,0.05182959867553026,0.01698991975176866,-0.04645471047400277
0.2075,0.04711125353670835,0.027985712256841766,-0.0477994636592342
0.21,0.042932682519405824,0.03862194477989498,-0.046138073462662674
0.2125,0.03941737472148965,0.04820619055584349,-0.04145947955923503
0.215,0.03663977562684393,0.056119189825529166,-0.033975134393403425
0.2175,0.034616280047886624,0.06185713876376194,-0.024104406776286957
0.22,0.03330105567542932,0.06506204918162206,-0.01244311174397697
0.2225,0.03258759908286431,0.06553826226295364,0.00028225419157874236
0.225,0.03231637088189984,0.06325459468175433,0.013270784723287365
0.2275,0.03228822649656487,0.05833298016629278,0.025709269847217126
0.23,0.03228271758020956,0.05102570897466328,0.036834978383899486
0.2325,0.03207975436895201,0.04168434435788868,0.045993913863357244
0.235,0.03148265627139708,0.030724020157581727,0.05268973907469302
0.2375,0.0303403320026383,0.01858704545389131,0.0566193711707375
0.24,0.0285662609980973,0.005709550419346673,0.057692393785595285
0.2425,0.02615211360047507,-0.007505666049139282,0.05603281602381
0.245,0.023174244279594303,-0.02070781187214717,0.05196321101512053
0.2475,0.019791891904725273,-0.03360712237063118,0.045972759699438454
0.25,0.01623667404360447,-0.04597423534203134,0.038672080587389496
0.2525,0.012793800989784814,-0.05763107987742343,0.03073882770623204
0.255,0.009776280730850512,-0.06843542710164523,0.02285879328975367
0.2575,0.007494155212196909,-0.07826197392427141,0.01566759571041479
0.26,0.006221421767399456,-0.08698321117370371,0.009697938945443709
0.2625,0.006163684049753357,-0.09445332489323492,0.005336907605146395
0.265,0.007429695643368881,-0.1004979942787976,0.0027968581522894707
0.2675,0.010009782460767764,-0.10491222234749359,0.0021022619949888394
0.27,0.01376366024511991,-0.10746734293397564,0.0030934549352550997
0.2725,0.01841943234061164,-0.10792719563706608,0.00544677184224053
0.275,0.02358461784581828,-0.1060722724644295,0.008709123227352181
0.2775,0.028769000313303403,-0.10172954516552607,0.01234382441328028
0.28,0.03341799602062738,-0.09480480189686014,0.015783525370416114
0.2825,0.036954218565704085,-0.08531375702184629,0.018485492371724307
0.285,0.0388240602947289,-0.07340801884347288,0.019984311847261318
0.2875,0.038545505920715505,-0.05939223889423121,0.019937336504624176
0.29,0.03575310429785418,-0.043729412886668075,0.01815885091453147
0.2925,0.03023608833161589,-0.027032305537134305,0.014639940088003437
0.295,0.02196605681773498,-0.01004023983271919,0.009552311692726244
0.2975,0.011111389312435601,0.0064180925868263785,0.0032357396159998033
0.3,-0.0019634014824504624,0.021473715822378805,-0.0038297601093795824
0.3025,-0.016713949935324688,0.03427496718618976,-0.01106456624763641
0.305,-0.03244720662719722,0.04404919050611547,-0.017839320235951188
0.3075,-0.048365464767235175,0.05016344462818949,-0.023529630602432832
0.31,-0.06362006467499283,0.05217893216337693,-0.027570792513321486
0.3125,-0.07737069463125745,0.049894123942527326,-0.029507696650092893
0.315,-0.08884563395601427,0.04337230002656142,-0.029035520309396292
0.3175,-0.09739809906767717,0.03295039338269057,-0.026027599021812994
0.32,-0.10255407944969447,0.01922751155207068,-0.02054799904563959
0.3225,-0.10404767576673987,0.0030331964427248023,-0.012847652111929068
0.325,-0.10184092914698828,-0.014622786397647098,-0.0033443568759759647
0.3275,-0.09612637938176072,-0.032615716338839064,0.0074116293219049795
0.33,-0.08731200584592601,-0.049781468800678165,0.01878341372780018
0.3325,-0.07598966754007638,-0.0649965974106517,0.030100700403693757
0.335,-0.06288954147049507,-0.0772566996215597,0.04071576278368904
0.3375,-0.04882424091391331,-0.08574685395236643,0.0500572333057857
0.34,-0.034627172671585896,-0.08989848824074616,0.057676963902034625
0.3425,-0.021090186731196062,-0.08942810031895265,0.06328580599324726
0.345,-0.008905637342971829,-0.08435471595173372,0.06677512102637467
0.3475,0.0013823968505113173,-0.07499470754693968,0.06822207996268646
0.35,0.009413764325631388,-0.06193445951346935,0.06787823470820349
0.3525,0.01503191406891181,-0.045983189011168345,0.06614232254317105
0.355,0.018286105961620905,-0.028109854261941163,0.06351966712746211
0.3575,0.01941616583171457,-0.009369364443997085,0.060571743488567115
0.36,0.0188212840007592,0.009175865879851168,0.05786037299766352
0.3625,0.017015716720360584,0.02653266931634392,0.05589152710958573
0.365,0.014575361987755078,0.041846077834540155,0.05506379807077887
0.3675,0.01207994864938608,0.054455129194625966,0.055626230771692806
0.37,0.010055934379280623,0.06393139252739011,0.057649430824929605
0.3725,0.008925123905198793,0.0700976245686285,0.061012734455202486
0.375,0.008963502094843338,0.07302570964090664,0.06540884146279978
0.3775,0.010273873211271687,0.07301481575985369,0.07036579176224364
0.38,0.012774687297547424,0.07055235743234196,0.0752846399134868
0.3825,0.01620602313127449,0.06626174709973917,0.07948978321632602
0.385,0.02015220734564897,0.06084192237342616,0.08228774987900443
0.3875,0.024079110107170537,0.05500417282865431,0.08302945636498163
0.39,0.027382892928802145,0.04941181992854124,0.08117056949810308
0.3925,0.029446001557584114,0.0446278355077197,0.07632469541252784
0.395,0.02969557892546381,0.041074572654006325,0.068304660659029
0.3975,0.027659270184880434,0.039008522198978934,0.05714810796808435
0.4,0.02301361787740495,0.0385115232945252,0.04312492154033254
0.4025,0.015620877212034213,0.03949829100819139,0.02672551602772801
0.405,0.005551061514926775,0.041738625444178654,0.008630640984252468
0.4075,-0.006912730778551958,0.044891374150371546,-0.010335069489752822
0.41,-0.021286261856945463,0.04854624876150879,-0.029262169471285956
0.4125,-0.03691249956008122,0.05226903125029868,-0.047223357825147534
0.415,-0.053004147945729926,0.055645587762253514,-0.06334286762941041
0.4175,-0.06869700794270034,0.058320437958753746,-0.07686258185367903
0.42,-0.08310996192601033,0.06002636124930852,-0.08719939518666499
0.4225,-0.0954068822001865,0.06060257632175711,-0.09398903401711378
0.425,-0.10485566066428263,0.060000295442935205,-0.09711264806221177
0.4275,-0.11087984579509483,0.05827580021562889,-0.09670390641326267
0.43,-0.113099020901212,0.05557247548815237,-0.0931359486047839
0.4325,-0.11135500233760696,0.05209434536681237,-0.08698922097759901
0.435,-0.10572209271298168,0.048074472382051765,-0.07900282753198971
0.4375,-0.0965008914656905,0.04374203083117597,-0.07001340647637519
0.44,-0.0841964367334304,0.03929190880581507,-0.06088659070259305
0.4425,-0.06948262456876794,0.03486033212106554,-0.05244673270135762
0.445,-0.053155832570926605,0.030509279479248964,-0.045410718309339765
0.4475,-0.03608139259595987,0.02622144982691886,-0.040331346285788695
0.45,-0.01913696387849231,0.021906355979711724,-0.037554941167024916
0.4525,-0.00315693404433408,0.01741687633538279,-0.03719666380340775
0.455,0.011118270113905919,0.01257442683531398,-0.03913548979710746
0.4575,0.023084612477699003,0.007199938323847692,-0.043029167993240046
0.46,0.032306030168365675,0.0011471403505207314,-0.04834779046279964
0.4625,0.038533498964754324,-0.005665668160163381,-0.05442304509117829
0.465,0.04171090397096355,-0.01322910410697552,-0.06050891447166319
0.4675,0.041968021165664185,-0.021424715631122644,-0.06584864088909065
0.47,0.03960181242161736,-0.030017987351968672,-0.06974227591501193
0.4725,0.0350479824288608,-0.03866371379903142,-0.0716091154585853
0.475,0.028845293111282623,-0.046923878498131996,-0.07103978630150405
0.4775,0.021595452261896762,-0.05429689859509944,-0.06783365598252672
0.48,0.013921482083804315,-0.06025590790196791,-0.062018504485515706
0.4825,0.006427344046583197,-0.06429277370632167,-0.053850912991792774
0.485,-0.000338719918414757,-0.06596387341998958,-0.04379746053582938
0.4875,-0.0059151293398593055,-0.06493336519481703,-0.03249843290225414
0.49,-0.009950740588485163,-0.06100980442326103,-0.020717201560681173
0.4925,-0.012220594552300986,-0.05417247812980281,-0.009279600771889798
0.495,-0.012633350911820922,-0.04458470498182125,0.0009915793530033438
0.4975,-0.011230642886996399,-0.0325924985801301,0.009341520811403704
0.5,-0.008179018167930362,-0.018708307490230305,0.015142387346234836
0.5025,-0.003755457014298301,-0.003580902359170342,0.01794165256690423
0.505,0.001672328327041689,0.01204625073504129,0.01749595625937635
0.5075,0.007669501085125627,0.027384731882061086,0.013787978565850055
0.51,0.013760284073437521,0.041654875745078264,0.007025293337430646
0.5125,0.019455438346606273,0.054138931270801716,-0.00237830549552545
0.515,0.02427984384230143,0.06422920687440448,-0.013837051528084364
0.5175,0.02779909648318954,0.07146719714848962,-0.026639814576585968
0.52,0.02964414148765244,0.07557051697125027,-0.0400049034010868
0.5225,0.029533053988511963,0.0764455872802871,-0.053138324552374716
0.525,0.027289151775683196,0.07418531691751225,-0.06529061423659807
0.5275,0.02285468585876302,0.06905238292150026,-0.07580764410093667
0.53,0.016299414686871568,0.061449998410555706,-0.084171480129491
0.5325,0.007823444357160907,0.051883151063711525,-0.09002837661291312
0.535,-0.002246171031762003,0.04091409353536754,-0.09320221659604783
0.5375,-0.013465410216566092,0.029116296232270657,-0.09369304976148757
0.54,-0.025289958676110703,0.017031095019727854,-0.09166170401707745
0.5425,-0.03709838888448595,0.005130883419218137,-0.08740263750081004
0.545,-0.04822129836132715,-0.006208048233386031,-0.08130814749141207
0.5475,-0.05797544885218338,-0.016720959179490874,-0.07382768042789997
0.55,-0.06570152297690901,-0.02625754171140414,-0.06542624316365031
0.5525,-0.07080370481586422,-0.03477267501565493,-0.05654578585326604
0.555,-0.07278893959366325,-0.04230670026168485,-0.0475729343341994
0.5575,-0.07130347760773532,-0.04895790113960482,-0.03881565142151092
0.56,-0.06616419820947556,-0.05485062157134728,-0.03049038731673554
0.5625,-0.05738227225841757,-0.060102840956155666,-0.022720144245221004
0.565,-0.045176974945261995,-0.0647970196109694,-0.015542743874165224
0.5675,-0.029977908441512505,-0.06895762488246665,-0.00892756078485654
0.57,-0.01241452106952766,-0.07253799275273352,-0.0027981714953420403
0.5725,0.006707415742934134,-0.0754181468372682,0.002942155718852161
0.575,0.026441838327146343,-0.0774139904650043,0.008385391314959254
0.5775,0.045749485337330656,-0.07829702965988357,0.0135971907401264
0.58,0.06355373601243036,-0.07782260269027373,0.018601455625751384
0.5825,0.07880210312743949,-0.07576360605743278,0.02337283683536396
0.585,0.09052969867871695,-0.07194601937873284,0.02783804055388617
0.5875,0.09792063233927968,-0.06628221586409444,0.03188574153422104
0.59,0.10036322239173166,-0.0587981381432353,0.03538387082838773
0.5925,0.09749511816895916,-0.049650918205597576,0.03820213882659771
0.595,0.08923495025961842,-0.03913438221411955,0.0402369755620747
0.5975,0.07579791348012684,-0.027671026750767984,0.041435693861187034
0.6,0.057693698105790184,-0.015790374560805318,0.041816651652618594
0.6025,0.03570634732056264,-0.004094988308467853,0.04148251718272329
0.605,0.01085684878683966,0.006783293158457403,0.04062439815477663
0.6075,-0.01564952685933071,0.01623325724062797,0.03951552177282531
0.61,-0.04248804084768017,0.02371596607207393,0.03849425747355755
0.6125,-0.06828747129225468,0.028813404683809565,0.03793744769467899
0.615,-0.09170667619499048,0.031269471512116294,0.038226134659310164
0.6175,-0.11150985759086285,0.031019186895837304,0.03970672526499905
0.62,-0.12663571446242156,0.028202931241733918,0.04265131800025262
0.6225,-0.136256082795092,0.023163784108318763,0.047221246041315224
0.625,-0.13982038778990868,0.016427507490984237,0.053437822804608265
0.6275,-0.13708322032922166,0.008666268554401021,0.06116380193926251
0.63,-0.12811352132230985,0.0006486871493325104,0.07009821469032858
0.6325,-0.11328512338927536,-0.006819916277854782,0.07978609327217986
0.635,-0.09324966268403001,-0.012962227571945099,0.08964323096620094
0.6375,-0.06889403914230222,-0.017093200794345557,0.09899469275101434
0.64,-0.04128558498450245,-0.01867839105494668,0.10712441064101717
0.6425,-0.01160882908212684,-0.017381274321563812,0.11333201057664474
0.645,0.018901829274684753,-0.013095325208373402,0.11699214347400289
0.6475,0.04902912242168454,-0.005957862178786337,0.11761112652642638
0.65,0.07763539712541948,0.003655814761893082,0.11487570078667093
0.6525,0.10371689464281875,0.015157807811146395,0.10868919375213351
0.655,0.12644689646294044,0.02779067964835774,0.09919131235425023
0.6575,0.1452057278719134,0.040684824758336006,0.08675911011835194
0.66,0.159596627595153,0.0529255574197078,0.07198826218625164
0.6625,0.1694475172637702,0.06362447361451903,0.05565550482142302
0.665,0.1747996598611137,0.07198926073241166,0.03866479722988445
0.6675,0.17588501232080123,0.07738624202434831,0.021981286221059732
0.67,0.17309470033060118,0.07939054195112971,0.006558354070041261
0.6725,0.16694143875960915,0.07781979078387963,-0.006736211215237574
0.675,0.15801887578875498,0.07274866118694132,-0.017188646560123554
0.6775,0.14696076064835772,0.06450312574351236,-0.02429628703732424
0.68,0.13440255067084458,0.0536350036371182,-0.027808181395220007
0.6825,0.12094762520912344,0.040878982101694196,-0.027745482030254252
0.685,0.10713971422212266,0.02709571578927718,-0.02439953767665058
0.6875,0.09344253507958444,0.013205705884389443,-0.018307531088332264
0.69,0.08022701851879344,0.0001193509438217834,-0.010207467175785741
0.6925,0.06776594366628569,-0.011331209759470152,-0.0009761530904858864
0.695,0.05623533220427026,-0.020453083998748844,0.008444647335543854
0.6975,0.0457215994510587,-0.02674175712517584,0.01712760058753033
0.7,0.03623323713536585,-0.029914741190262266,0.024237891425105542
0.7025,0.027715706574166887,-0.029927459844923936,0.02910321901454285
0.705,0.020068237050640363,-0.02697058391172021,0.03126956442109725
0.7075,0.013161328367307195,-0.021449554939209053,0.030537805822928546
0.71,0.006853919321334915,-0.013948450647195179,0.0269779255692612
0.7125,0.00100937448321076,-0.005181539132508114,0.020919530009252372
0.715,-0.0044903677784995325,0.004063256960748723,0.012919513123024301
0.7175,-0.009732974347761271,0.012984273695515108,0.003709748145315204
0.72,-0.014766578108108476,0.020824604166303606,-0.00587049990480692
0.7225,-0.019593579928853518,0.026924713103498078,-0.014951351059491276
0.725,-0.024167589241915942,0.030765382270825325,-0.022711333754833214
0.7275,-0.028393657816712204,0.031998170469462885,-0.0284514859338183
0.73,-0.032131919608334926,0.03046173098181512,-0.03165779330951826
0.7325,-0.035204688846857124,0.02618356869500885,-0.03204627353586628
0.735,-0.037406971045897075,0.019368026935309982,-0.029586595017430797
0.7375,-0.03852019523827452,0.010372365846193119,-0.024502089226892967
0.74,-0.038328776958851764,-0.0003263575298815337,-0.017246197531944604
0.7425,-0.03663887708763765,-0.012170335665600029,-0.008457587804450002
0.745,-0.03329844918383808,-0.02456247077806676,0.0011018208760018133
